vehicle_model,battery_capacity_(kwh),charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed_(kwh),charging_duration_(hours),charging_rate_(kw),charging_cost_(usd),day_of_week,state_of_charge_(start_%),state_of_charge_(end_%),distance_driven_(since_last_charge)_(km),temperature_(â°c),vehicle_age_(years),charger_type,location_type,charging_duration_minutes,hour_of_day,time_of_day,Estimated Energy Consumed (kWh),Charging Cost Per Hour (USD),Temperature (°F),Temperature Category
Tesla Model 3,50.0,Station_497,Chicago,2024-02-12 13:00:00,2024-02-12 16:12:00,24.1557815638882,2.30271121015254,4.78414666269556,13.8964073115538,Monday,47.6907454777137,75.971160894772,289.846996810529,23.4030145349481,0.0,DC Fast Charger,Parking,192.0,13,Afternoon,15.309269320625795,6.034802475571068,74.12542616290658,Mild
Chevy Bolt,62.0,Station_87,Los Angeles,2024-02-12 14:00:00,2024-02-12 14:44:00,10.3476066886676,3.31847574864944,9.39163579411191,39.7767775237411,Monday,42.6553425417617,79.5110904403504,40.1357662289105,37.4627064908394,7.0,Level 2,Residential,44.0,14,Afternoon,6.8871995823487335,11.986460211417707,99.43287168351092,Sweltering
Hyundai Kona,62.0,Station_201,San Francisco,2024-02-12 15:00:00,2024-02-12 17:29:00,26.3045346559786,3.58450802625572,49.8891828758855,9.56222223318693,Monday,52.2988907836202,71.4364210285277,97.8184238406088,31.4219001371861,3.0,DC Fast Charger,Commercial,149.0,15,Afternoon,123.891470808449,2.6676526215440974,88.55942024693498,Hot
Tesla Model 3,85.0,Station_337,San Francisco,2024-02-12 16:00:00,2024-02-12 18:05:00,26.7303200396666,0.668707847160428,12.9537276516366,26.7643855272906,Monday,83.7432883459092,88.1454458881451,131.397520973969,-4.60498794253875,1.0,DC Fast Charger,Public,125.0,16,Afternoon,26.98693260757625,40.02403387509467,23.71102170343025,Below Freezing
Hyundai Kona,50.0,Station_322,San Francisco,2024-02-12 17:00:00,2024-02-12 17:35:00,48.6147855707832,3.69128739565434,22.0688837311142,31.499661710143,Monday,82.4416302803749,23.0356808822033,50.1344443370103,11.9087336920488,0.0,Level 1,Mall,35.0,17,Afternoon,12.873515509816619,8.533516449363104,53.43572064568784,Cool
Tesla Model 3,85.0,Station_275,New York,2024-02-12 18:00:00,2024-02-12 20:18:00,1.33022573900947,1.33804032690137,23.2928853234256,11.810863248824,Monday,86.162872774263,89.9660474004664,324.524797191971,-3.94357414637893,0.0,Level 1,Highway,138.0,18,Evening,53.57363624387888,8.826986011830872,24.901566536517926,Below Freezing
Nissan Leaf,85.0,Station_211,Houston,2024-02-12 19:00:00,2024-02-12 21:06:00,44.0159516567621,1.32431029727037,38.1052779060186,32.935373031196,Monday,73.3462176745304,78.1599298303339,78.1193777771749,5.87953615400245,5.0,Level 2,Institutional,126.0,19,Evening,80.02108360263907,24.869830808596323,42.58316507720441,Chilly
BMW i3,85.0,Station_391,San Francisco,2024-02-12 20:00:00,2024-02-12 21:01:00,18.4339463117716,1.61545929586484,22.3246971070173,10.4061126193713,Monday,53.5175708638164,95.6466118648715,104.375789483856,30.5199215061553,2.0,Level 2,Parking,61.0,20,Evening,22.696775392134253,6.44158144127077,86.93585871107953,Hot
Tesla Model 3,62.0,Station_118,Chicago,2024-02-12 21:00:00,2024-02-13 00:29:00,37.7031187184712,2.73467270814633,34.7224630907278,24.6728665502625,Monday,46.5621884016344,52.4572271977588,274.458509816752,6.67276641361205,5.0,Level 1,Residential,209.0,21,Evening,120.9499130993685,9.022237460725878,44.010979544501694,Chilly
Hyundai Kona,100.0,Station_191,Los Angeles,2024-02-12 22:00:00,2024-02-12 23:52:00,56.1983661719848,0.182479566999436,40.7236985294994,19.6208361755316,Monday,56.0294561742233,65.4141706178255,39.6791893298793,34.0593413217926,1.0,Level 2,Commercial,112.0,22,Evening,76.01757058839888,107.5234696035433,93.30681437922668,Sweltering
Nissan Leaf,85.0,Station_42,Chicago,2024-02-12 23:00:00,2024-02-13 02:05:00,73.2759759731491,1.48721087809595,23.324573102976,23.6145779175712,Monday,78.603175826628,21.8802209397005,152.257515285449,31.1477437703229,7.0,Level 2,Public,185.0,23,Evening,71.917433734176,15.878432753130832,88.06593878658121,Hot
Chevy Bolt,75.0,Station_315,New York,2024-02-13 01:00:00,2024-02-13 04:41:00,23.925050330992,1.62874026424842,42.9291057357762,21.8280877743038,Tuesday,69.670363625663,52.6385893935643,219.754715914309,38.2608488330329,1.0,DC Fast Charger,Highway,221.0,1,Night,158.12220612677564,13.401822410509597,100.86952789945923,Sweltering
BMW i3,50.0,Station_276,Chicago,2024-02-13 02:00:00,2024-02-13 03:48:00,50.48944002879,0.720143901624007,42.7873881539225,15.8380757930645,Tuesday,65.9359122205786,62.6363632326522,221.591788387908,29.5951879596407,0.0,Level 1,Institutional,108.0,2,Night,77.0172986770605,21.992931908952954,85.27133832735326,Hot
Tesla Model 3,60.6596909805044,Station_329,Houston,2024-02-13 03:00:00,2024-02-13 04:47:00,66.0915340264997,1.27288720557235,37.6005630564555,14.8064680445976,Tuesday,42.3013672364648,70.7263171330256,167.663529051913,9.95392442873702,1.71988860793435,Level 2,Parking,107.0,3,Night,67.05433745067897,11.63219174470366,49.917063971726634,Cool
Nissan Leaf,62.0,Station_17,New York,2024-02-13 04:00:00,2024-02-13 06:56:00,6.91842373963761,5.50549584194873,49.0610905645755,9.21390114184532,Tuesday,24.6658433779968,70.7917561216465,196.346641449111,26.2035385164554,1.0,DC Fast Charger,Residential,176.0,4,Night,143.9125323227548,1.6735824358708369,79.16636932961973,Hot
Chevy Bolt,100.0,Station_283,New York,2024-02-13 05:00:00,2024-02-13 07:16:00,42.691405379616896,1.58222707785264,46.9222242879635,23.9543391581656,Tuesday,65.7890152289172,63.2898130680109,161.63644457813,0.969888424263901,3.0,Level 1,Commercial,136.0,5,Night,106.35704171938393,15.139634186185111,33.745799163675024,Chilly
Nissan Leaf,85.0,Station_431,Chicago,2024-02-13 06:00:00,2024-02-13 08:35:00,61.0380627904737,1.99376839561081,41.5494419194209,35.551074748611,Tuesday,33.065641633382,56.7959013472489,95.5285824624064,27.0555281487777,5.0,DC Fast Charger,Public,155.0,6,Morning,107.33605829183733,17.831095540923943,80.69995066779987,Hot
Nissan Leaf,85.0,Station_258,New York,2024-02-13 07:00:00,2024-02-13 07:44:00,64.2296196355971,2.12958426693273,18.1626290251767,14.8310427813382,Tuesday,83.322982448162,83.7955365901172,171.224095391858,14.3860931590582,2.0,Level 2,Mall,44.0,7,Morning,13.319261285129578,6.964290172325304,57.89496768630476,Cool
Chevy Bolt,50.0,Station_63,Houston,2024-02-13 08:00:00,2024-02-13 10:43:00,44.8867633108103,2.04125719099168,28.9773944999005,7.09361631497089,Tuesday,81.9582616362887,70.5428376221299,184.689963257101,22.7537216500594,7.0,DC Fast Charger,Highway,163.0,8,Morning,78.7219217247297,3.4751212861739784,72.95669897010691,Mild
Nissan Leaf,100.0,Station_62,Houston,2024-02-13 09:00:00,2024-02-13 10:42:00,58.9408585725341,3.20534849322748,43.7022121043627,37.3333944485249,Tuesday,82.3603312974463,92.0357729354221,81.1829007361303,19.4575765282305,6.0,Level 2,Institutional,102.0,9,Morning,74.29376057741659,11.64721855592486,67.0236377508149,Mild
Chevy Bolt,109.795128268186,Station_100,Houston,2024-02-13 10:00:00,2024-02-13 12:10:00,10.039817806428,1.30294196932112,25.603799331857402,26.594239830354,Tuesday,35.9836052329546,70.6832888363684,81.8210812984393,35.1451618326393,2.0,Level 1,Parking,130.0,10,Morning,55.4748985523577,20.410916569224156,95.26129129875075,Sweltering
Tesla Model 3,100.0,Station_19,Los Angeles,2024-02-13 11:00:00,2024-02-13 13:07:00,17.534931298519,3.71845601984649,7.63548888112926,26.1161106411303,Tuesday,89.9146989683631,73.0074242121511,89.8028625328794,-4.38446354638498,4.0,DC Fast Charger,Residential,127.0,11,Morning,16.16178479839027,7.023374890476306,24.107965616507038,Below Freezing
Chevy Bolt,85.0,Station_17,Houston,2024-02-13 12:00:00,2024-02-13 15:15:00,29.758384839143,2.15524418277375,29.3850474146706,20.0653302279018,Tuesday,10.8139054453983,36.5483601177207,51.2023181032587,-1.35333150208346,1.0,DC Fast Charger,Commercial,195.0,12,Afternoon,95.50140409767944,9.310003195126678,29.564003296249773,Below Freezing
Chevy Bolt,75.0,Station_466,San Francisco,2024-02-13 15:00:00,2024-02-13 17:01:00,14.4921602380069,3.88925923528392,41.3779107591241,16.3846673234595,Tuesday,42.7871894639636,51.7617454656385,97.058793252529,25.0022737289754,3.0,Level 1,Highway,121.0,15,Afternoon,83.4454533642336,4.212798975911772,77.00409271215572,Hot
Chevy Bolt,85.0,Station_373,New York,2024-02-13 16:00:00,2024-02-13 18:34:00,38.40940162782,2.49757337141649,22.1160200970614,19.8267671202444,Tuesday,10.8190402060796,56.5371003051233,152.257515285449,-3.6133359036523,2.0,Level 1,Institutional,154.0,16,Afternoon,56.7644515824576,7.938412279355669,25.49599537342586,Below Freezing
Tesla Model 3,100.0,Station_246,Houston,2024-02-13 17:00:00,2024-02-13 20:28:00,8.23458411641215,0.904993379922327,43.8128725612969,8.68224251475557,Tuesday,23.3589082353993,97.6615848182109,298.718856837085,38.5689607629005,3.0,Level 2,Parking,208.0,17,Afternoon,151.8846248791626,9.593708315856125,101.4241293732209,Sweltering
BMW i3,75.0,Station_251,New York,2024-02-13 18:00:00,2024-02-13 19:42:00,34.8616208438581,3.47019729552342,4.94061432742057,24.3013339649327,Tuesday,47.979009198984,69.9965431532209,155.733138070142,35.4015992822327,3.0,DC Fast Charger,Residential,102.0,18,Evening,8.399044356614969,7.002868106744708,95.72287870801887,Sweltering
Hyundai Kona,62.0,Station_455,Chicago,2024-02-13 19:00:00,2024-02-13 21:32:00,57.9274659997316,1.71547032206694,25.603799331857402,31.5361432834405,Tuesday,67.6459014447974,78.3073795670382,59.4270246814111,34.6574181507777,5.0,Level 2,Commercial,152.0,19,Evening,64.86295830737208,18.38338027640324,94.38335267139986,Sweltering
Tesla Model 3,50.0,Station_81,New York,2024-02-13 20:00:00,2024-02-13 21:22:00,49.4092427263263,2.87931424835696,34.0148546016538,38.9201513335385,Tuesday,75.9883819530991,84.9362748760903,274.980542603239,-7.57173842199416,5.0,Level 2,Public,82.0,20,Evening,46.48696795559353,13.517159982015764,18.37087084041051,Below Freezing
Tesla Model 3,50.0,Station_39,Los Angeles,2024-02-13 21:00:00,2024-02-14 00:33:00,9.98078152795496,1.85369582208588,33.333004333464,21.0950036710909,Tuesday,35.8515955548304,67.5841109871381,30.4325458995043,37.805048131823,5.0,Level 1,Mall,213.0,21,Evening,118.33216538379719,11.379970445935218,100.0490866372814,Sweltering
Hyundai Kona,62.0,Station_36,New York,2024-02-13 22:00:00,2024-02-14 01:36:00,29.0524463780992,2.94779834883841,15.963532916763,7.67714206389461,Tuesday,25.8453357096221,90.9733781794465,195.620858101274,-1.9739257222116,4.0,Level 2,Highway,216.0,22,Evening,57.4687185003468,2.6043647344194403,28.44693370001912,Below Freezing
Chevy Bolt,75.0,Station_424,New York,2024-02-13 23:00:00,2024-02-14 02:47:00,42.094233350736,1.00172553918802,6.31002648759765,3.66858474588636,Tuesday,51.6796900788653,95.8111296014888,103.279986839517,30.7222571148028,0.0,DC Fast Charger,Institutional,227.0,23,Evening,23.87293354474444,3.662265363484739,87.30006280664504,Hot
Nissan Leaf,75.0,Station_429,New York,2024-02-14 00:00:00,2024-02-14 01:47:00,45.7695476348877,0.957052251464585,17.4005266428964,14.0233374955434,Wednesday,30.7408582601755,81.8451096406268,152.257515285449,1.26095069186752,4.0,Level 2,Parking,107.0,0,Night,31.03093917983191,14.652635186932972,34.269711245361535,Chilly
BMW i3,75.0,Station_388,San Francisco,2024-02-14 01:00:00,2024-02-14 03:01:00,53.7132870126442,0.891460803291715,18.6229764747135,29.0273372085232,Wednesday,49.923144287589,56.1814826302709,36.4240385661972,23.7636598976812,4.0,Level 2,Residential,121.0,1,Night,37.55633589067222,32.56154067721193,74.77458781582617,Mild
Nissan Leaf,55.8166937598613,Station_486,San Francisco,2024-02-14 02:00:00,2024-02-14 05:35:00,66.4055075693782,3.02669268997562,39.8561895862963,35.4743075789653,Wednesday,15.5573623529768,78.8499962834668,61.6118940298646,33.7852165144647,0.0,Level 2,Commercial,215.0,2,Night,142.81801268422842,11.720485431658094,92.81338972603646,Sweltering
Hyundai Kona,85.0,Station_409,Chicago,2024-02-14 03:00:00,2024-02-14 04:57:00,11.4569123049952,3.5075870273147,18.9053728314212,27.026729019822,Wednesday,89.110329540401,51.8213356256306,99.8080312427259,15.4422121402909,2.0,DC Fast Charger,Public,117.0,3,Night,36.86547702127134,7.705219801919734,59.79598185252362,Cool
Tesla Model 3,100.0,Station_197,Los Angeles,2024-02-14 04:00:00,2024-02-14 04:42:00,75.570964495299,2.57445223243264,21.5124649190854,5.98501483660701,Wednesday,32.7476081555949,57.6822902494169,281.313204375561,13.4128473704063,4.0,Level 2,Mall,42.0,4,Night,15.058725443359778,2.3247721442287843,56.14312526673134,Cool
Tesla Model 3,50.0,Station_158,New York,2024-02-14 05:00:00,2024-02-14 06:12:00,44.3612562773555,2.86962012720551,3.91865577143935,6.97917724148577,Wednesday,72.8216052728059,64.5986686820643,63.0324262180441,39.9374755829783,7.0,Level 1,Highway,72.0,5,Night,4.70238692572722,2.432090984907547,103.88745604936095,Sweltering
BMW i3,62.0,Station_204,New York,2024-02-14 06:00:00,2024-02-14 07:45:00,28.253031404856,0.908635385053029,30.0024293133328,12.1724301462379,Wednesday,77.2337354032635,82.609539256564,151.412932415703,1.94075385065896,4.02307964870362,Level 2,Institutional,105.0,6,Morning,52.5042512983324,13.396385774176627,35.49335693118613,Chilly
Tesla Model 3,100.0,Station_196,New York,2024-02-14 07:00:00,2024-02-14 08:20:00,39.4888310675324,0.858458511872156,16.3715160659011,27.7674994579879,Wednesday,26.6855222663142,90.0246773297563,250.812263536732,35.7491547591381,7.0,Level 2,Parking,80.0,7,Morning,21.828688087868134,32.345767528627064,96.34847856644858,Sweltering
Tesla Model 3,75.0,Station_216,New York,2024-02-14 08:00:00,2024-02-14 08:48:00,25.3658576501329,0.560018539064264,37.5830895490569,7.14347372930227,Wednesday,22.4745677046416,72.9195428099425,152.257515285449,24.9060889846589,6.0,Level 1,Residential,48.0,8,Morning,30.06647163924552,12.755780801896869,76.83096017238603,Hot
BMW i3,62.0,Station_285,San Francisco,2024-02-14 09:00:00,2024-02-14 11:58:00,69.2109612714715,2.2869941236535,28.756620252349,5.5508990287074,Wednesday,27.7660559955143,55.4632242810575,66.2003082382911,11.8889339562678,5.0,Level 1,Commercial,178.0,9,Morning,85.31130674863536,2.4271592879476986,53.40008112128204,Cool
BMW i3,45.8159872000483,Station_457,Chicago,2024-02-14 10:00:00,2024-02-14 12:31:00,34.6022045938986,2.51883890317854,5.57975045530423,29.2390098372112,Wednesday,21.2447917415735,73.4362802307089,155.18423582499,5.09722891784946,6.0,Level 1,Public,151.0,10,Morning,14.042371979182311,11.608130158826073,41.17501205212903,Chilly
Hyundai Kona,62.0,Station_196,Houston,2024-02-14 11:00:00,2024-02-14 11:53:00,40.7870034808686,3.43184720309314,11.0318507482847,22.8646478442658,Wednesday,68.7613419419015,55.1461586756136,159.615501368642,-0.658493238360371,3.0,Level 1,Mall,53.0,11,Morning,9.744801494318152,6.6624900501566,30.81471217095133,Below Freezing
Tesla Model 3,62.0,Station_307,Los Angeles,2024-02-14 12:00:00,2024-02-14 12:55:00,21.8712532907775,0.572000126406934,10.6020563420974,25.987276865216,Wednesday,44.9194661554598,53.7466042927309,296.575552256076,33.4047734415161,1.0,Level 1,Highway,55.0,12,Afternoon,9.718551646922617,45.432292171781896,92.12859219472898,Sweltering
Tesla Model 3,75.0,Station_152,New York,2024-02-14 13:00:00,2024-02-14 16:22:00,47.2320708404369,3.64377393368349,42.9603071930226,37.9003264165564,Wednesday,12.4340822562168,68.0608309433991,208.815604611039,10.7391230652616,2.0,Level 1,Institutional,202.0,13,Afternoon,144.63303421650943,10.401393474551528,51.33042151747088,Cool
Chevy Bolt,82.6668112067855,Station_325,Houston,2024-02-14 15:00:00,2024-02-14 17:29:00,18.7904930540743,1.63913135086324,38.2618298893617,39.5161910527996,Wednesday,41.7717522015893,67.0665260867483,152.257515285449,-2.7366376036436,3.0,Level 2,Residential,149.0,15,Afternoon,95.01687755858156,24.108007593161222,27.07405231344152,Below Freezing
Chevy Bolt,100.0,Station_146,Chicago,2024-02-14 16:00:00,2024-02-14 17:51:00,47.2852543333733,0.658087147741172,3.60293985570488,11.9665548651774,Wednesday,64.5661454440914,63.9552397769777,295.214278152141,-3.66735971451024,1.0,DC Fast Charger,Commercial,111.0,16,Afternoon,6.665438733054028,18.183845264645537,25.39875251388157,Below Freezing
Chevy Bolt,62.0,Station_426,San Francisco,2024-02-14 17:00:00,2024-02-14 19:09:00,30.1655706639901,1.17245264520653,21.3439364823466,27.3884736445983,Wednesday,77.6038970293944,58.5529398801403,185.55296492944,37.2224784547876,5.0,DC Fast Charger,Public,129.0,17,Afternoon,45.88946343704519,23.359982816000013,99.00046121861769,Sweltering
Hyundai Kona,85.0,Station_57,Houston,2024-02-14 18:00:00,2024-02-14 21:06:00,34.8951132660877,1.6033969008119,4.88143619862399,33.6750182699436,Wednesday,61.5326507826419,89.0010378138496,269.88833995063,-6.42874235335678,1.0,Level 1,Mall,186.0,18,Evening,15.13245221573437,21.002297218419116,20.428263763957794,Below Freezing
Tesla Model 3,100.0,Station_211,Chicago,2024-02-14 19:00:00,2024-02-14 19:46:00,54.9644720199823,3.52293760650942,41.4070455741939,38.7729167199866,Wednesday,19.826427913576,92.7765202491452,141.468309627726,39.5337988912904,3.0,Level 2,Highway,46.0,19,Evening,31.745401606881995,11.005848258097137,103.16083800432273,Sweltering
Hyundai Kona,50.0,Station_268,San Francisco,2024-02-14 20:00:00,2024-02-14 21:37:00,74.7858193972751,1.67851351807866,36.5534672847215,31.3021352880325,Wednesday,37.3671232960542,98.5554561491058,245.597451464905,21.3792883165325,7.0,DC Fast Charger,Institutional,97.0,20,Evening,59.09477211029976,18.648723975641875,70.4827189697585,Mild
Hyundai Kona,75.0,Station_210,Chicago,2024-02-14 21:00:00,2024-02-14 22:13:00,34.7905478230172,1.8138832722791,23.2152577921627,31.8011366012008,Wednesday,42.670374450518,75.6960926542362,247.748550461502,17.2417871503971,5.0,Level 2,Parking,73.0,21,Evening,28.245230313797947,17.532074465433183,63.035216870714784,Mild
Chevy Bolt,75.0,Station_17,Chicago,2024-02-14 22:00:00,2024-02-14 23:30:00,69.1330902482316,3.00767288419882,10.7055578320643,17.3874168265533,Wednesday,28.9030166431617,78.3486221983395,91.5511712730612,3.44290417094276,2.0,Level 2,Residential,90.0,22,Evening,16.05833674809645,5.781019910077401,38.197227507696965,Chilly
Nissan Leaf,78.4316708167597,Station_286,Houston,2024-02-14 23:00:00,2024-02-15 01:32:00,38.0853637689285,1.94900368088466,1.65493706769911,15.6316513106222,Wednesday,11.8305019215747,97.629783597328,135.71093131082,-5.93920580002539,7.0,Level 1,Commercial,152.0,23,Evening,4.192507238171078,8.020329291285348,21.309429559954296,Below Freezing
Tesla Model 3,50.0,Station_344,San Francisco,2024-02-15 00:00:00,2024-02-15 02:02:00,27.7527459179009,0.903865801534733,31.6558962845429,17.0907196890602,Thursday,24.8436320062362,87.9373310756285,265.694896890537,34.0228800725742,1.0,Level 2,Public,122.0,0,Night,64.36698911190389,18.90847032827301,93.24118413063357,Sweltering
Chevy Bolt,85.0,Station_203,New York,2024-02-15 01:00:00,2024-02-15 04:45:00,41.6548451732965,0.140029989627032,11.1091255645934,33.3877573206678,Thursday,90.9315895276483,52.8420994491942,111.862595809181,13.0730564510843,2.93142075525076,DC Fast Charger,Mall,225.0,1,Night,41.65922086722525,238.43290576251306,55.53150161195174,Cool
Nissan Leaf,85.0,Station_99,Los Angeles,2024-02-15 02:00:00,2024-02-15 03:43:00,35.3868254012705,2.30779361918601,44.8489904969475,38.4035041175945,Thursday,34.6353007636682,54.2658912122915,286.835363806296,-7.6434237934347,7.0,DC Fast Charger,Highway,103.0,2,Night,76.99076701975987,16.64078789295723,18.241837171817544,Below Freezing
